"";"Horodateur";"Genre";"Age";"Pays";"Plus haut niveau d'étude";"Avez-vous déjà fait de la plongée (bouteille et/ou masque et tuba)";"Comment évaluez-vous vos connaissances sur les récifs coralliens ?";"Avez vous des problèmes avec les perception des couleurs ?";"Si vous souhaitez exercer votre droit de rétractation, veuillez contacter Gita ALISA gitaalisa0808@gmail.com avec le code suivant :"
"787";2023-06-01;"Homme";21;"France";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_7b39fbc7a416cf1befbe095d6034444b"
"788";2023-06-01;"Femme";45;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_f3979e76a49f6110c3add37388e9eae3"
"789";2023-06-01;"Femme";21;"Mayotte";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Non";"Moyenne";"Non";"ID_JUGEC_18_judge_b74bc9df1ed467dc1334f75be583138d"
"790";2023-06-02;"Femme";47;"New Caledonia";"Bac+3";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_702912a0cdd3d4a2aca0a39a22fddea2"
"791";2023-06-02;"Femme";27;"New Caledonia";"Bac+5";"Plongée masque et tuba";"Moyenne";"Non";"ID_JUGEC_18_judge_29e9f7ccdc9d1ded9567f3ec0b2c7988"
"792";2023-06-02;"Femme";49;"French Southern Territories";"Bac+5";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_c8c2657e1321843abe77026f08f2ad8d"
"793";2023-06-02;"Homme";24;"France";"Bac+5";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_5c88b6b7df1a8c219d823c93aadcc1fb"
"794";2023-06-02;"Femme";37;"France";"Bac+8 (doctorat)";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_e0625c845606c4630922e362ed5b8f06"
"795";2023-06-02;"Homme";26;"France";"Bac+5";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_91ad7c23fcc9e222f81d496930f69160"
"796";2023-06-02;"Femme";27;"France";"Bac+5";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_cd35af130c4ef7f50452459b40dbdbc5"
"797";2023-06-03;"Femme";43;"French Polynesia";"Bac+5";"Plongée masque et tuba";"Aucune";"Non";"ID_JUGEC_18_judge_2d389a58fb1a27d0a5919de145bc74ee"
"798";2023-06-03;"Homme";26;"France";"Bac+3";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_79ab30b7f4e9dc5c3712cc2b8e30af37"
"799";2023-06-03;"Homme";24;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_1b968ef916b9e1f3c98b98eb8d92fb15"
"800";2023-06-03;"Homme";22;"France";"Bac+3";"Plongée masque et tuba";"Aucune";"Non";"ID_JUGEC_18_judge_b1bd84b1382c9f6935559913f839bdeb"
"801";2023-06-03;"Femme";45;"Réunion";"Bac+3";"Plongée bouteille";"Faible";"Non";"ID_JUGEC_18_judge_d087b8c2b527c53bce8726bf99709610"
"802";2023-06-03;"Homme";20;"France";"Bac+3";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_866aa3ab2fc133f24018a23a19497f53"
"803";2023-06-04;"Homme";21;"Mayotte";"Aucun";"Non";"Moyenne";"Non";"ID_JUGEC_18_judge_d928b19ee5738991203425ce3e0b2c0c"
"804";2023-06-04;"Femme";24;"Indonesia";"Certificat d'étude";"Non";"Aucune";"Oui";"ID_JUGEC_18_judge_613dec0a6c978bf24050c1e240b24473"
"805";2023-06-04;"Homme";20;"France";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_2d1c8fb666c13ec8ce36a8a94ac75acf"
"806";2023-06-04;"Homme";24;"France";"Bac+5";"Les deux";"Excellente";"Non";"ID_JUGEC_18_judge_20d52194c1b19ad145671c9251dc1e39"
"807";2023-06-04;"Femme";29;"French Southern Territories";"Bac+5";"Non";"Moyenne";"Non";"ID_JUGEC_18_judge_f77e66cdc05059757dcc45922f23bd6e"
"808";2023-06-04;"Homme";27;"France";"Bac+5";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_d78e754c931ddb587e207c3a4d84da07"
"809";2023-06-04;"Femme";24;"France";"Bac+5";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_8d61f9c6b2f416c4a862226514764021"
"810";2023-06-05;"Femme";39;"New Caledonia";"Bac+5";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_6c02a25effb990a7e3a7d34957ad8b6e"
"811";2023-06-05;"Femme";45;"New Caledonia";"Bac+5";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_385b2e56feadefb409ad8db8f0846648"
"812";2023-06-05;"Homme";48;"New Caledonia";"Bac+3";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_a4da39c3683835f4f40b8a74d1d1da50"
"813";2023-06-05;"Homme";57;"United Kingdom";"Bac+3";"Non";"Faible";"Non";"ID_JUGEC_18_judge_442b1278c20cea840c6f4b1d68007a57"
"814";2023-06-05;"Femme";34;"Netherlands";"Bac+8 (doctorat)";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_6fab2a2012635247061e27c712402927"
"815";2023-06-05;"Homme";24;"France";"Bac+5";"Les deux";"Excellente";"Non";"ID_JUGEC_18_judge_8af787aef6529caa3b1586d1ac698d5e"
"816";2023-06-05;"Femme";21;"Mayotte";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Non";"Faible";"Non";"ID_JUGEC_18_judge_1545d3a774bd6e7c5c9b272ac19897ce"
"817";2023-06-06;"Homme";26;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_53853833fce29c4ab8d2e6739fcb9dac"
"818";2023-06-06;"Homme";24;"France";"Bac+5";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_257c81aa0703bffc6b2d54b7cd327262"
"819";2023-06-06;"Homme";59;"France";"Bac+8 (doctorat)";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_16088c4486520e1ca7b27ce50de74336"
"820";2023-06-06;"Femme";30;"France";"Bac+5";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_4cc7ad58c8d2bd5ac00139dc8364147b"
"821";2023-06-06;"Homme";48;"France";"Bac+5";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_fdde889e760b78ef35f5fd0cd63945ef"
"822";2023-06-07;"Femme";35;"New Caledonia";"Bac+5";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_c9b2241b8a7b0876b092c1ceded4c6a0"
"823";2023-06-07;"Femme";22;"French Polynesia";"Bac+3";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_3a95341a797229f8a62bb4a68726c3c9"
"824";2023-06-07;"Homme";23;"France";"Bac+5";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_2097a77bb74b85f63585f95f0cfe2c0b"
"825";2023-06-07;"Femme";27;"France";"Bac+5";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_991684a32e3360321f196072ed282deb"
"826";2023-06-07;"Femme";38;"France";"Bac+3";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_9d2407ac3639b17a57360fda1cd54f77"
"827";2023-06-07;"Femme";32;"France";"Bac+5";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_1d369e7143f5d0941fe7a034ef4cef12"
"828";2023-06-07;"Femme";18;"France";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Plongée masque et tuba";"Moyenne";"Non";"ID_JUGEC_18_judge_7ffad4b5c1fe95510fd1b4ee8c0ea4cf"
"829";2023-06-08;"Homme";26;"Réunion";"Certificat d'étude";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_c4ad5c359828ae31ef9d4bef92adb87a"
"830";2023-06-08;"Femme";34;"New Caledonia";"Bac+5";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_ea2f371205e7a8176b887aef70a3de2f"
"831";2023-06-08;"Homme";44;"Canada";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Non";"Moyenne";"Non";"ID_JUGEC_18_judge_fd84060ec463dc9568968ad851fc666a"
"832";2023-06-08;"Femme";50;"France";"Bac+3";"Non";"Faible";"Non";"ID_JUGEC_18_judge_81fc8b061854bd419050a4e4d76b4751"
"833";2023-06-09;"Femme";36;"France";"Bac+5";"Plongée bouteille";"Moyenne";"Non";"ID_JUGEC_18_judge_3de27b45e1a4fe9b23c59b92af15b623"
"834";2023-06-09;"Homme";54;"France";"Bac+3";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_777d943a7b614acc8b7bdf1d446f431b"
"835";2023-06-09;"Femme";42;"French Southern Territories";"Bac+3";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_e65a4788d2048149b8cb7606999e3567"
"836";2023-06-09;"Femme";45;"France";"Bac+5";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_2b740ec1889e150a1085811c5681436f"
"837";2023-06-09;"Homme";34;"France";"Bac+5";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_d1c37b0fb43feddf44874bde2288c7f3"
"838";2023-06-09;"Femme";25;"France";"Bac+3";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_011deaf7ead22b9e5f66a3f3e7512f62"
"839";2023-06-10;"Femme";20;"France";"Bac+3";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_cce49652c4a0663aa71a6c6b1709ebb1"
"840";2023-06-10;"Homme";43;"France";"Bac+8 (doctorat)";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_79aab75c26fdc768590605a5d3f1a00a"
"841";2023-06-12;"Homme";47;"France";"Bac+5";"Plongée bouteille";"Faible";"Non";"ID_JUGEC_18_judge_eb4a60e069de05f074264b54653e73d6"
"842";2023-06-12;"Femme";42;"France";"Bac+3";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_c7a5dfc0dec1d71f3d7bf8327d352ca5"
"843";2023-06-12;"Femme";30;"France";"Bac+8 (doctorat)";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_52d6fc3b201a0cbd20d1bc34a1aaca85"
"844";2023-06-12;"Homme";42;"France";"Bac+5";"Plongée bouteille";"Faible";"Non";"ID_JUGEC_18_judge_11454194d089a08561839ac1c272b7b4"
"845";2023-06-12;"Autre";28;"France";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Non";"Faible";"Non";"ID_JUGEC_18_judge_35bc564acc34c9d863181fd7207308cd"
"846";2023-06-12;"Femme";27;"France";"Bac+3";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_6822bef58bfe290f3b65b9ec4daabdb2"
"847";2023-06-12;"Femme";28;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_ac36113b425195fc1bea45a51f88afb7"
"848";2023-06-12;"Femme";29;"France";"Bac+5";"Non";"Bonne";"Non";"ID_JUGEC_18_judge_97cc3c492a508d55b007aa41b5a6c1ce"
"849";2023-06-13;"Femme";54;"Réunion";"Bac+5";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_4ad01b88fd991a4e12bfa8d4afd81b84"
"850";2023-06-14;"Homme";15;"French Southern Territories";"Certificat d'étude";"Plongée masque et tuba";"Excellente";"Oui";"ID_JUGEC_18_judge_621eecc096b2c78dedc08c371c0f1a3c"
"851";2023-06-14;"Homme";62;"French Southern Territories";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_acc3e96cca8b828c628f3e0d7460ecce"
"852";2023-06-15;"Homme";29;"France";"Bac+5";"Les deux";"Excellente";"Non";"ID_JUGEC_18_judge_8ee0dffa7fcae9486b3b9c1815a8ea4d"
"853";2023-06-15;"Femme";34;"France";"Bac+5";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_8b1512084d8fa8c678cf8667cff1e563"
"854";2023-06-16;"Femme";25;"France";"Bac+5";"Plongée masque et tuba";"Moyenne";"Non";"ID_JUGEC_18_judge_67663a7e9daeb5e972aba5d6e582ccdd"
"855";2023-06-16;"Femme";28;"France";"Bac+5";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_038c29058ffb6885ff70740407c0833c"
"856";2023-06-16;"Femme";39;"France";"Bac+3";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_522e79a627986ef00c7fd8a14a9f1112"
"857";2023-06-16;"Femme";49;"France";"Bac+5";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_48f9b7389b423034fbcee765b46cb464"
"858";2023-06-16;"Femme";44;"France";"Bac+8 (doctorat)";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_f1aeaf077c60851f61e8269e7b85d993"
"859";2023-06-17;"Homme";25;"France";"Bac+5";"Non";"Moyenne";"Non";"ID_JUGEC_18_judge_a9670c0a764726f7517806c21ce2fcde"
"860";2023-06-17;"Homme";25;"French Southern Territories";"Bac+5";"Non";"Bonne";"Non";"ID_JUGEC_18_judge_ebf9cc0476d85dee5bb4241eb59426e6"
"861";2023-06-18;"Femme";50;"France";"Bac+5";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_009ed3ea89e92419d9fa40926e6d8577"
"862";2023-06-21;"Homme";65;"France";"Bac+8 (doctorat)";"Plongée masque et tuba";"Moyenne";"Non";"ID_JUGEC_18_judge_de4f13f7e359d1dd58453d5b097e513c"
"863";2023-06-21;"Homme";45;"France";"Bac+5";"Plongée bouteille";"Faible";"Non";"ID_JUGEC_18_judge_8c163fc21bd924ffe65db5a1718773ad"
"864";2023-06-21;"Autre";54;"France";"Bac+8 (doctorat)";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_0d1cd95651cac0994e64ce1a3c135422"
"865";2023-06-21;"Homme";65;"France";"Bac+8 (doctorat)";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_e6dcea08ddc2e02d5be9224bc274bd3a"
"866";2023-06-21;"Femme";29;"France";"Bac+8 (doctorat)";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_a75178e2c24fc4e0c2123b045f7b997f"
"867";2023-06-22;"Homme";22;"France";"Bac+5";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_abda4f42de2d53daaf72b6804395d1b5"
"868";2023-06-22;"Femme";47;"France";"Bac+5";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_d00936b91c59a7c5b6b01991474cf973"
"869";2023-06-22;"Femme";27;"France";"Bac+5";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_57f4e95f63a9b35f65e065729834ad9d"
"870";2023-06-22;"Femme";24;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_828791dccce1ad659dc986311d2528fc"
"871";2023-06-22;"Femme";23;"France";"Bac+5";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_6c1887271c77145248c00e546f69c13a"
"872";2023-06-22;"Femme";53;"France";"Bac+8 (doctorat)";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_018b8b47f9b8b28d4c65bc51b80fdb91"
"873";2023-06-22;"Femme";30;"France";"Bac+5";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_f083165e118b7517976c1a72c52a6a30"
"874";2023-06-22;"Homme";23;"France";"Bac+3";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_0fe044adead261b948bc5f3e089188a9"
"875";2023-06-23;"Femme";35;"Australia";"Bac+8 (doctorat)";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_c4e3f83ea94b8dcd1349dc3228b6a6a2"
"876";2023-06-25;"Femme";33;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_5bd7d5ed546c31d228476c3e6afe6ee1"
"877";2023-06-27;"Femme";22;"France";"Bac+5";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_129121c8d4d512fa7533388f1ff0106c"
"878";2023-06-27;"Femme";23;"France";"Bac+3";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_1fe8bb2e50bb19338cae3f5bda4b6f1b"
"879";2023-06-27;"Femme";37;"France";"Bac+5";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_9e60ad7a86aa7ce14e345c21a6f30641"
"880";2023-06-28;"Femme";32;"Belgium";"Bac+5";"Les deux";"Aucune";"Non";"ID_JUGEC_18_judge_2b0fe21df53d6ade4d1197c88111ed04"
"881";2023-06-28;"Homme";45;"United Kingdom";"Bac+8 (doctorat)";"Les deux";"Excellente";"Non";"ID_JUGEC_18_judge_dbd2b72c3ab3510520539e421c3dda8a"
"882";2023-06-28;"Femme";39;"France";"Bac+3";"Plongée masque et tuba";"Aucune";"Non";"ID_JUGEC_18_judge_7440c87c3b74bac420d43e69c8ba6b80"
"883";2023-07-02;"Femme";31;"France";"Bac+3";"Non";"Faible";"Non";"ID_JUGEC_18_judge_27b3b8c1557ca72dcea6c39768f77bdb"
"884";2023-07-02;"Femme";39;"France";"Bac+5";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_50dfb0c5032361608c38b684fe85d8a2"
"885";2023-07-03;"Femme";48;"France";"Bac+3";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_6779eeef3e1eda5ff75c62a87a1c55b0"
"886";2023-07-07;"Femme";27;"French Polynesia";"Bac+5";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_b6d21cd979073d53ec927c311f7be0af"
"887";2023-07-12;"Femme";49;"France";"Bac+8 (doctorat)";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_8f186f32a9c65957d84aa5ddda68a26d"
"888";2023-07-19;"Homme";53;"Belgium";"Bac+3";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_d8414b19175c8c13d4c239defbaa4881"
"889";2023-07-20;"Homme";29;"France";"Bac+3";"Plongée bouteille";"Bonne";"Non";"ID_JUGEC_18_judge_1f58693372e0bb6e88a021e6b6a26b6e"
"890";2023-07-20;"Femme";25;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_30ca366452b9f50182543bc99e094e04"
"891";2023-07-20;"Homme";24;"Monaco";"Bac+3";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_152d61d1001245210ea4ddfaa8d28b60"
"892";2023-07-20;"Femme";22;"France";"Bac+3";"Plongée bouteille";"Bonne";"Non";"ID_JUGEC_18_judge_0e22dd0e8e89d770b9e4598ad8e7cf63"
"893";2023-07-20;"Femme";41;"France";"Bac+3";"Les deux";"Excellente";"Non";"ID_JUGEC_18_judge_3f29035099b1fb4f3de7c8e829db2e5f"
"894";2023-07-25;"Femme";40;"France";"Bac+8 (doctorat)";"Plongée bouteille";"Faible";"Non";"ID_JUGEC_18_judge_e1caf390d57b8045423447fac080f0a2"
"895";2023-07-27;"Femme";29;"France";"Bac+8 (doctorat)";"Les deux";"Bonne";"Non";"ID_JUGEC_18_judge_e6c151712aad3e1dd23660182f58a08a"
"896";2023-08-02;"Femme";47;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_c8a2f3404deda5314893f03b86f669d3"
"897";2023-08-02;"Femme";9;"France";"Aucun";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_dedd718b288cb464be8ee99d380e797f"
"898";2023-08-02;"Homme";12;"France";"Aucun";"Non";"Faible";"Non";"ID_JUGEC_18_judge_b7ffd0bd0a8cd44898ea35e235372a69"
"899";2023-08-11;"Femme";28;"France";"Bac+8 (doctorat)";"Non";"Moyenne";"Non";"ID_JUGEC_18_judge_6c537d960cd2117af26bc49d5eb3a73d"
"900";2023-08-11;"Femme";52;"France";"Bac+8 (doctorat)";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_e20cf33cd4e38c829bd7c14f0f49bff6"
"901";2023-08-12;"Femme";47;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_dc5ee949b1b412db864175ce3d737935"
"902";2023-08-13;"Homme";17;"France";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Non";"Moyenne";"Non";"ID_JUGEC_18_judge_3886c4d84276ad5fcbba4d599eaece2d"
"903";2023-08-15;"Homme";32;"France";"Bac+8 (doctorat)";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_1ef1b6994840db7b8f17070b29739846"
"904";2023-08-21;"Homme";47;"France";"Bac+8 (doctorat)";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_d219ceafb4ff263a2a6b2fa6954dba50"
"905";2023-08-29;"Femme";28;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_12e066660c4d82b4d4e51a3a6755aa09"
"906";2023-09-02;"Femme";63;"France";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Les deux";"Faible";"Non";"ID_JUGEC_18_judge_d50dba77797c1ebbe5f77d2a2b0f97ee"
"907";2023-09-05;"Autre";14;"France";"Aucun";"Plongée masque et tuba";"Moyenne";"Non";"ID_JUGEC_18_judge_6ee1665bbfe9c322603a7e705015591a"
"908";2023-09-20;"Homme";45;"France";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_5f99c821c19e942d58d375edd6a77d3d"
"909";2023-09-29;"Homme";62;"Switzerland";"Bac+8 (doctorat)";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_c68225b727567f24257fa288234b9e5a"
"910";2023-09-30;"Femme";19;"France";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_2e586e59f9e8063e3f333c17ecfeb3e6"
"911";2023-10-02;"Femme";20;"France";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Plongée bouteille";"Aucune";"Non";"ID_JUGEC_18_judge_89f85d247cdeb193592275417f550af0"
"912";2023-10-04;"Homme";25;"France";"Bac+5";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_42a2202ddd77aa9681feaa4cd78b520b"
"913";2023-10-11;"Femme";39;"France";"Bac+8 (doctorat)";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_064b26d8910a65ec6146ddb68dadd182"
"914";2023-10-16;"Femme";28;"France";"Bac+8 (doctorat)";"Les deux";"Moyenne";"Non";"ID_JUGEC_18_judge_cc2e4c4cdcda89858618ea4dd9dbcdec"
"915";2023-10-18;"Femme";25;"Germany";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_06f3ac07940a0ef01392fa3edb2a3735"
"916";2023-10-20;"Femme";27;"France";"Bac+5";"Non";"Aucune";"Non";"ID_JUGEC_18_judge_c17643c180d3ee298164d584763ce548"
"917";2023-10-27;"Homme";19;"France";"Baccalauréat, Certificat professionnel (CAP, BEP)";"Plongée bouteille";"Faible";"Oui";"ID_JUGEC_18_judge_151bb1abdce58c2d24bae43a2c2fd612"
"918";2023-11-06;"Femme";36;"France";"Bac+8 (doctorat)";"Plongée masque et tuba";"Moyenne";"Non";"ID_JUGEC_18_judge_6d22dc2d5551515ab5d5e6b2a5429a8b"
"919";2023-11-06;"Femme";37;"France";"Bac+8 (doctorat)";"Plongée masque et tuba";"Faible";"Non";"ID_JUGEC_18_judge_b19086fe40ae090f316afae57dcf47e0"
"920";2023-11-09;"Femme";35;"France";"Bac+8 (doctorat)";"Plongée bouteille";"Aucune";"Non";"ID_JUGEC_18_judge_cc870d4d7eaa6d58ea7c18d76ec31bfc"
"921";2023-11-11;"Femme";26;"France";"Bac+3";"Non";"Faible";"Non";"ID_JUGEC_18_judge_3660372544e04e35885acf90128b36a6"
"922";2023-11-12;"Femme";14;"France";"Aucun";"Non";"Faible";"Non";"ID_JUGEC_18_judge_69784232c9464e73b7720390a1d64ba6"
"923";2023-12-14;"Homme";34;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_f64763df101d28d691f812686dad7657"
"924";2024-01-29;"Femme";29;"France";"Bac+5";"Non";"Faible";"Non";"ID_JUGEC_18_judge_6cd282e840ccdcbfd0a4da74fa261f0b"
"925";2024-02-01;"Homme";22;"France";"Bac+3";"Non";"Faible";"Non";"ID_JUGEC_18_judge_0e39c2b6880905aad801ede4d75b1726"
